Game Date,Home Team,Away Team,Period,Event Time,Team Side,Origination Play Type,Origination Sub Type 1,Origination Sub Type 2,Origination Sub Type 3,Origination Sub Type 4,Origination Player,Shot Play Type,Shot Sub Type 1,Shot Sub Type 2,Shot Sub Type 3,Shot Sub Type 4,Shot Sub Type 5,Shot Sub Type 6,Shot Player,Result,Result 2
10/31/25,Manchester Basketb,Sheffield,Q4,'08:38,away,,,,,,,Transition,First Middle,To Basket,,,,,William Lee,Make 2 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'08:16,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Patrick Smith,P&R Roll Man,Pick and Pops,Drives Left,To Basket,,,,Kayne Henry,Miss 2 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'08:16,home,,,,,,,Offensive Rebound,Short,Run Offense,,,,,Max Jones,Run Offense,
10/31/25,Manchester Basketb,Sheffield,Q4,'08:12,home,,,,,,,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,Kaiyem Cleary,Make 3 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'08:12,away,,,,,,,Non Possession,,,,,,,Jalen Deloach,Non Shooting Foul,
10/31/25,Manchester Basketb,Sheffield,Q4,'07:45,away,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Dirk Williams,Cut,Flash,,,,,,Nick Kern,Miss 2 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'07:38,home,,,,,,,Transition,Ballhandler,,,,,,Kaiyem Cleary,Turnover,
10/31/25,Manchester Basketb,Sheffield,Q4,'07:25,away,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Rodney Chatman,P&R Roll Man,Pick and Pops,Drives Right,To Basket,,,,Jalen Deloach,Make 2 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'07:03,home,Post-Up,Right Block,Right Shoulder,Dribble Move,Defense Commits,Gabe Osabuohien,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Tim Adetukasi,Make 3 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'06:52,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,To Basket,,,,Rodney Chatman,Foul,
10/31/25,Manchester Basketb,Sheffield,Q4,'06:52,away,,,,,,,Non Possession,,,,,,,Rodney Chatman,Made FT,
10/31/25,Manchester Basketb,Sheffield,Q4,'06:52,away,,,,,,,Non Possession,,,,,,,Rodney Chatman,Made FT,
10/31/25,Manchester Basketb,Sheffield,Q4,'06:26,home,,,,,,,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Patrick Smith,Miss 3 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'06:19,away,,,,,,,Transition,Trailer,,,,,,Jalen Deloach,Turnover,
10/31/25,Manchester Basketb,Sheffield,Q4,'06:14,home,,,,,,,Transition,Ballhandler,To Basket,,,,,Tim Adetukasi,Make 2 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'06:02,away,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Rodney Chatman,P&R Roll Man,Rolls to Basket,,,,,,Jalen Deloach,Miss 2 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'05:53,home,,,,,,,Transition,Ballhandler,,,,,,Gabe Osabuohien,Turnover,
10/31/25,Manchester Basketb,Sheffield,Q4,'05:43,away,,,,,,,Spot-Up,Drives Right,Dribble Jumper,Medium/17' to <3p,,,,Rodney Chatman,Foul,
10/31/25,Manchester Basketb,Sheffield,Q4,'05:43,away,,,,,,,Non Possession,,,,,,,Rodney Chatman,Made FT,
10/31/25,Manchester Basketb,Sheffield,Q4,'05:43,away,,,,,,,Non Possession,,,,,,,Rodney Chatman,Made FT,
10/31/25,Manchester Basketb,Sheffield,Q4,'05:23,home,P&R Ball Handler,Left P&R,Side,Dribble Off Pick,Defense Commits,Tim Adetukasi,P&R Roll Man,Pick and Pops,No Dribble Jumper,Guarded,Long/3pt,,,Max Jones,Make 3 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'05:14,away,,,,,,,P&R Ball Handler,Right P&R,Side,Go Away from Pick,To Basket,,,Rodney Chatman,Foul,
10/31/25,Manchester Basketb,Sheffield,Q4,'05:14,away,,,,,,,Non Possession,,,,,,,Rodney Chatman,Missed FT,
10/31/25,Manchester Basketb,Sheffield,Q4,'05:14,away,,,,,,,Non Possession,,,,,,,Rodney Chatman,Made FT,
10/31/25,Manchester Basketb,Sheffield,Q4,'04:56,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Patrick Smith,P&R Roll Man,Pick and Pops,No Dribble Jumper,Guarded,Long/3pt,,,Kayne Henry,Miss 3 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'04:38,away,,,,,,,P&R Ball Handler,Right P&R,Side,Dribble Off Pick,To Basket,,,Rodney Glasgow,Miss 2 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'04:38,home,,,,,,,Non Possession,,,,,,,Patrick Smith,Non Shooting Foul,
10/31/25,Manchester Basketb,Sheffield,Q4,'04:26,home,,,,,,,Post-Up,Left Block,Left Shoulder,Dribble Move,To Basket,,,Max Jones,Miss 2 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'04:14,away,,,,,,,Post-Up,Left Block,Left Shoulder,Dribble Move,,,,Jalen Deloach,Turnover,
10/31/25,Manchester Basketb,Sheffield,Q4,'03:59,home,P&R Ball Handler,Left P&R,Side,Dribble Off Pick,Defense Commits,Kaiyem Cleary,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Patrick Smith,Miss 3 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'03:48,away,,,,,,,Transition,Right Wing,No Dribble Jumper,Open,Long/3pt,,,Rodney Glasgow,Miss 3 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'03:12,home,,,,,,,Post-Up,Left Block,Face-up,Drive Baseline,,,,Kayne Henry,Miss 2 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'03:03,home,,,,,,,Offensive Rebound,Short,Scoring Attempt,At Basket,,,,Matt Nicholson,Make 2 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'02:56,away,P&R Ball Handler,Left P&R,Side,Dribble Off Pick,Defense Commits,Nick Kern,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,William Lee,Make 3 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'02:49,home,P&R Ball Handler,Right P&R,Side,Dribble Off Pick,Defense Commits,Patrick Smith,P&R Roll Man,Rolls to Basket,,,,,,Matt Nicholson,Turnover,
10/31/25,Manchester Basketb,Sheffield,Q4,'02:43,away,,,,,,,Transition,Ballhandler,To Basket,,,,,Nick Kern,Foul,
10/31/25,Manchester Basketb,Sheffield,Q4,'02:43,away,,,,,,,Non Possession,,,,,,,Nick Kern,Made FT,
10/31/25,Manchester Basketb,Sheffield,Q4,'02:43,away,,,,,,,Non Possession,,,,,,,Nick Kern,Missed FT,
10/31/25,Manchester Basketb,Sheffield,Q4,'02:42,away,,,,,,,Offensive Rebound,Short,Scoring Attempt,At Basket,,,,Mike Ochereobia,Miss 2 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'02:42,away,,,,,,,Offensive Rebound,Long,Run Offense,,,,,Mike Ochereobia,Run Offense,
10/31/25,Manchester Basketb,Sheffield,Q4,'02:32,away,,,,,,,No Play Type,,,,,,,William Lee,Turnover,
10/31/25,Manchester Basketb,Sheffield,Q4,'01:54,away,,,,,,,Post-Up,Left Block,Right Shoulder,Dribble Move,Defense Commits,,,Mike Ochereobia,Turnover,
10/31/25,Manchester Basketb,Sheffield,Q4,'01:36,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Jordan Johnson,Spot-Up,Drives Right,,,,,,Judson Martindale,Turnover,
10/31/25,Manchester Basketb,Sheffield,Q4,'01:29,away,,,,,,,Transition,Ballhandler,Dribble Jumper,Long/3pt,,,,William Lee,Miss 3 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'01:16,home,P&R Ball Handler,Left P&R,Side,Dribble Off Pick,Defense Commits,Jordan Johnson,P&R Roll Man,Rolls to Basket,,,,,,Matt Nicholson,Foul,
10/31/25,Manchester Basketb,Sheffield,Q4,'01:16,home,,,,,,,Non Possession,,,,,,,Matt Nicholson,Made FT,
10/31/25,Manchester Basketb,Sheffield,Q4,'01:16,home,,,,,,,Non Possession,,,,,,,Matt Nicholson,Missed FT,
10/31/25,Manchester Basketb,Sheffield,Q4,'00:57.0,away,P&R Ball Handler,Left P&R,Side,Dribble Off Pick,Defense Commits,William Lee,Spot-Up,Drives Left,Dribble Jumper,Short to < 17',,,,Rodney Glasgow,Miss 2 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'00:57.0,away,,,,,,,Offensive Rebound,Short,Run Offense,,,,,Mike Ochereobia,Run Offense,
10/31/25,Manchester Basketb,Sheffield,Q4,'00:52.0,away,,,,,,,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,William Lee,Make 3 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'00:38.0,home,,,,,,,P&R Ball Handler,Right P&R,Side,Dribble Off Pick,,,,Jordan Johnson,Turnover,
10/31/25,Manchester Basketb,Sheffield,Q4,'00:33.0,away,,,,,,,Transition,Ballhandler,To Basket,,,,,Nick Kern,Make 2 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'00:29.0,home,,,,,,,No Play Type,To Basket,,,,,,Tim Adetukasi,Make 2 Pts,
10/31/25,Manchester Basketb,Sheffield,Q4,'00:13.0,away,,,,,,,P&R Ball Handler,Left P&R,Side,Dribble Off Pick,To Basket,,,Nick Kern,Miss 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,,,unknown,,,,,,,,,,,,,,,,
10/26/25,Manchester Basketb,Surrey 89ers,,,unknown,,,,,,,,,,,,,,,,
10/26/25,Manchester Basketb,Surrey 89ers,,,unknown,,,,,,,,,,,,,,,,
10/26/25,Manchester Basketb,Surrey 89ers,,,unknown,,,,,,,,,,,,,,,,
10/26/25,Manchester Basketb,Surrey 89ers,,,unknown,,,,,,,,,,,,,,,,
10/26/25,Manchester Basketb,Surrey 89ers,,,unknown,,,,,,,,,,,,,,,,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,,unknown,,,,,,,,,,,,,,,,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'09:33,away,,,,,,,Post-Up,Left Block,Left Shoulder,Dribble Move,To Hook,,,Michael Graham,Make 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'09:11,home,,,,,,,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Kayne Henry,Miss 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'09:11,home,,,,,,,Offensive Rebound,Long,Run Offense,,,,,PJay Smith,Run Offense,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'09:02,home,,,,,,,Hand Off,From Dribble,Left,No Dribble Jumper,Open,Long/3pt,,Max Jones,Make 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'08:44,away,,,,,,,P&R Ball Handler,Right P&R,Side,Dribble Off Pick,Defense Commits,,,Kino Lily Jr,Turnover,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'08:32,home,,,,,,,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Zak Irvin,Miss 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'08:25,away,,,,,,,Transition,Left Wing,No Dribble Jumper,Open,Long/3pt,,,Tayo Ogedengbe,Make 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'08:03,home,,,,,,,Hand Off,From Dribble,Right,Dribble Jumper,Medium/17' to <3p,,,PJay Smith,Miss 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'08:03,home,,,,,,,Offensive Rebound,Long,Run Offense,,,,,Gabe Osabuohien,Run Offense,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'07:59,home,,,,,,,Cut,Basket,,,,,,Max Jones,Make 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'07:37,away,Post-Up,Left Block,Defense Commits,,,Isiah Small,Spot-Up,Drives Left,To Basket,,,,,Kino Lily Jr,Make 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'07:22,home,,,,,,,P&R Ball Handler,Right P&R,Baseline,Dribble Off Pick,Dribble Jumper,Medium/17' to <3p,,Max Jones,Miss 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'07:12,away,,,,,,,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,Ronald Polite III,Make 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'06:51,home,,,,,,,Cut,Flash,,,,,,Gabe Osabuohien,Miss 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'06:44,away,,,,,,,Transition,Left Wing,To Basket,,,,,Isiah Small,Make 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'06:25,home,,,,,,,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,PJay Smith,Make 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'06:11,away,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Kino Lily Jr,P&R Roll Man,Pick and Pops,Drives Left,To Basket,,,,Isiah Small,Make 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'05:45,home,,,,,,,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Max Jones,Make 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'05:45,away,,,,,,,Offensive Rebound,Long,Run Offense,,,,,Isiah Small,Run Offense,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'05:23,away,,,,,,,Spot-Up,Drives Right,,,,,,Nedas Cholevinskas,Turnover,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'05:05,home,ISO,Left,Drives Right,Defense Commits,,Gabe Osabuohien,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Kayne Henry,Make 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'04:47,away,,,,,,,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,Isiah Small,Make 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'04:35,home,,,,,,,Transition,Ballhandler,To Basket,,,,,Gabe Osabuohien,Miss 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'04:35,home,,,,,,,Offensive Rebound,Long,Run Offense,,,,,Zak Irvin,Run Offense,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'04:29,home,,,,,,,Spot-Up,Drives Left,To Basket,,,,,Max Jones,Make 2 Pts Foul,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'04:29,home,,,,,,,Non Possession,,,,,,,Max Jones,Made FT,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'04:07,away,,,,,,,P&R Ball Handler,Left P&R,Baseline,Dribble Off Pick,Dribble Jumper,Long/3pt,,Kino Lily Jr,Miss 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'04:05,away,,,,,,,Offensive Rebound,Long,Scoring Attempt,Medium/17' to <3pt,,,,Kareem Queeley,Miss 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'03:51,home,,,,,,,Transition,Ballhandler,Dribble Jumper,Short to < 17',,,,PJay Smith,Make 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'03:32,away,,,,,,,Hand Off,From Dribble,Right,,,,,Kareem Queeley,Turnover,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'03:27,home,,,,,,,Off Screen,To Shooter's Left,Straight,No Dribble Jumper,Open,Long/3pt,,Kaiyem Cleary,Miss 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'03:16,away,,,,,,,Transition,Right Wing,No Dribble Jumper,Guarded,Long/3pt,,,Kareem Queeley,Miss 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'03:09,home,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Dribble Jumper,Long/3pt,,,Max Jones,Miss 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'02:56,home,,,,,,,ISO,Right,Drives Left,To Basket,,,,Jordan Johnson,Miss 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'02:53,home,,,,,,,Offensive Rebound,Short,Scoring Attempt,At Basket,,,,Matt Nicholson,Make 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'02:44,away,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Kareem Queeley,P&R Roll Man,Rolls to Basket,,,,,,Haydn Ling,Make 2 Pts Foul,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'02:44,away,,,,,,,Non Possession,,,,,,,Haydn Ling,Made FT,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'02:24,home,,,,,,,ISO,Left,Drives Right,To Basket,,,,Jordan Johnson,Miss 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'02:08,away,,,,,,,P&R Ball Handler,High P&R,Go Away from Pick,Dribble Jumper,Long/3pt,,,Kino Lily Jr,Miss 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'01:52,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Jordan Johnson,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Tim Adetukasi,Make 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'01:35,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,To Basket,,,,Kareem Queeley,Make 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'01:13,home,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Jordan Johnson,P&R Roll Man,Rolls to Basket,,,,,,Matt Nicholson,Miss 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'01:13,home,,,,,,,Offensive Rebound,Short,Scoring Attempt,At Basket,,,,Matt Nicholson,Make 2 Pts Foul,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'01:13,home,,,,,,,Non Possession,,,,,,,Matt Nicholson,Missed FT,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'00:51.0,away,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Kareem Queeley,Cut,Basket,,,,,,Timothy Nwanko,Miss 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'00:31.0,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,To Basket,,,,Kino Lily Jr,Make 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'00:08.0,home,,,,,,,Off Screen,To Shooter's Right,Straight,Dribble Jumper,Short to < 17',,,Kaiyem Cleary,Miss 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q1,'00:08.0,away,,,,,,,Transition,Left Wing,No Dribble Jumper,Guarded,Long/3pt,,,Tayo Ogedengbe,Miss 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'09:43,home,,,,,,,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Jordan Johnson,Miss 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'09:26,away,,,,,,,Cut,Basket,,,,,,Tayo Ogedengbe,Foul,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'09:26,away,,,,,,,Non Possession,,,,,,,Tayo Ogedengbe,Made FT,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'09:26,away,,,,,,,Non Possession,,,,,,,Tayo Ogedengbe,Missed FT,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'09:09,home,,,,,,,Cut,Basket,,,,,,Matt Nicholson,Miss 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'09:01,away,,,,,,,Transition,First Middle,To Basket,,,,,Michael Graham,Make 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'08:50,home,,,,,,,P&R Ball Handler,High P&R,Go Away from Pick,To Basket,,,,Max Jones,Make 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'08:38,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Dribble Jumper,Long/3pt,,,Ronald Polite III,Miss 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'08:33,home,,,,,,,Transition,First Middle,To Basket,,,,,Kaiyem Cleary,Make 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'08:05,away,,,,,,,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,Kareem Queeley,Miss 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'07:53,home,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Dribble Jumper,Short to < 17',,,Max Jones,Miss 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'07:53,away,,,,,,,Non Possession,,,,,,,Ronald Polite III,Non Shooting Foul,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'07:42,away,,,,,,,Cut,Screen,,,,,,Kareem Queeley,Turnover,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'07:21,home,,,,,,,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,Kaiyem Cleary,Miss 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'07:21,home,,,,,,,Offensive Rebound,Short,Run Offense,,,,,Judson Martindale,Run Offense,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'07:14,home,,,,,,,Hand Off,From Dribble,Left,No Dribble Jumper,Open,Long/3pt,,Kaiyem Cleary,Miss 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'07:06,away,,,,,,,Transition,Ballhandler,To Basket,,,,,Kareem Queeley,Foul,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'07:06,away,,,,,,,Non Possession,,,,,,,Kareem Queeley,Missed FT,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'06:33,home,,,,,,,Post-Up,Left Block,Left Shoulder,Dribble Move,To Basket,,,Kayne Henry,Make 2 Pts Foul,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'06:33,home,,,,,,,Non Possession,,,,,,,Kayne Henry,Missed FT,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'06:18,away,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,Kino Lily Jr,Cut,Basket,,,,,,Haydn Ling,Make 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'06:02,home,P&R Ball Handler,Right P&R,Baseline,Dribble Off Pick,Defense Commits,PJay Smith,Spot-Up,Drives Right,Dribble Jumper,Short to < 17',,,,Max Jones,Miss 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'06:02,home,,,,,,,Offensive Rebound,Short,Run Offense,,,,,Gabe Osabuohien,Run Offense,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'05:53,home,,,,,,,Spot-Up,Drives Left,Dribble Jumper,Long/3pt,,,,PJay Smith,Miss 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'05:49,away,,,,,,,Transition,Left Wing,No Dribble Jumper,Guarded,Long/3pt,,,Isiah Small,Miss 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'05:39,home,P&R Ball Handler,Right P&R,Baseline,Dribble Off Pick,Defense Commits,Kayne Henry,P&R Roll Man,Slips the Pick,To Basket,,,,,Max Jones,Foul,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'05:39,home,,,,,,,Non Possession,,,,,,,Max Jones,Made FT,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'05:39,home,,,,,,,Non Possession,,,,,,,Max Jones,Made FT,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'05:20,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,To Basket,,,,Ronald Polite III,Make 2 Pts Foul,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'05:20,away,,,,,,,Non Possession,,,,,,,Ronald Polite III,Made FT,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'05:05,home,,,,,,,No Play Type,,,,,,,Max Jones,Turnover,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'04:53,away,,,,,,,Transition,Right Wing,No Dribble Jumper,Open,Long/3pt,,,Kino Lily Jr,Miss 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'04:48,home,,,,,,,Transition,Trailer,To Basket,,,,,Gabe Osabuohien,Foul,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'04:48,home,,,,,,,Non Possession,,,,,,,Gabe Osabuohien,Made FT,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'04:48,home,,,,,,,Non Possession,,,,,,,Gabe Osabuohien,Made FT,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'04:40,away,,,,,,,No Play Type,,,,,,,Ronald Polite III,Turnover,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'04:36,home,,,,,,,Transition,Ballhandler,To Basket,,,,,Kayne Henry,Make 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'04:21,away,,,,,,,P&R Ball Handler,High P&R,Dribble Off Pick,Defense Commits,,,,Ronald Polite III,Turnover,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'04:12,home,,,,,,,Transition,Right Wing,No Dribble Jumper,Guarded,Long/3pt,,,Kayne Henry,Miss 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'04:01,away,P&R Ball Handler,Left P&R,Side,Dribble Off Pick,Defense Commits,Ronald Polite III,Spot-Up,No Dribble Jumper,Open,Long/3pt,,,,Nedas Cholevinskas,Make 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'03:38,home,,,,,,,No Play Type,,,,,,,Gabe Osabuohien,Turnover,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'03:30,away,,,,,,,Spot-Up,No Dribble Jumper,Guarded,Long/3pt,,,,Tayo Ogedengbe,Make 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'03:11,home,P&R Ball Handler,Right P&R,Side,Dribble Off Pick,Defense Commits,PJay Smith,Spot-Up,Drives Straight,To Basket,,,,,Zak Irvin,Make 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'03:00,away,,,,,,,ISO,Top,Drives Left,To Basket,,,,Kareem Queeley,Foul,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'03:00,away,,,,,,,Non Possession,,,,,,,Kareem Queeley,Made FT,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'03:00,away,,,,,,,Non Possession,,,,,,,Kareem Queeley,Made FT,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'02:38,home,,,,,,,Hand Off,From Dribble,Right,Dribble Jumper,Long/3pt,,,PJay Smith,Miss 3 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'02:38,home,,,,,,,Offensive Rebound,Long,Run Offense,,,,,Zak Irvin,Run Offense,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'02:25,home,,,,,,,P&R Ball Handler,Left P&R,Side,Dribble Off Pick,To Basket,,,Max Jones,Make 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'02:18,away,,,,,,,Transition,Left Wing,To Basket,,,,,Tayo Ogedengbe,Make 2 Pts,
10/26/25,Manchester Basketb,Surrey 89ers,Q2,'02:07,home,,,,,,,P&R Ball Handler,Left P&R,Side,Dribble Off Pick,To Basket,,,Max Jones,Foul,
