Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
Umeå Basket,"Isac Åhnstrand, Alexander Yemane, Melker Lindblom, Duko Bos, Isak Andersson","Umeå Basket|1,17,2,22,9",1,Isac Åhnstrand,9,Isak Andersson,1,3,1,0,1,1.0,3.0
Umeå Basket,"Isac Åhnstrand, William Christopher Dunston Jr, Alexander Yemane, Melker Lindblom, Duko Bos","Umeå Basket|1,12,17,2,22",2,Melker Lindblom,12,William Christopher Dunston Jr,1,3,1,0,1,1.0,3.0
Sloga Uppsala,"Jonathan Ninkingira, Dragan Damjanovic, Richie Springs, Milutin Vujicic, Markeith Browning II","Sloga Uppsala|12,13,2,27,3",27,Milutin Vujicic,12,Jonathan Ninkingira,1,3,1,0,1,1.0,3.0
Umeå Basket,"Adam Rask, William Christopher Dunston Jr, Alexander Yemane, Melker Lindblom, Basem Abdulkader","Umeå Basket|11,12,17,2,8",17,Alexander Yemane,8,Basem Abdulkader,1,3,1,0,1,1.0,3.0
Jämtland Basket,"André Jonsson Lorentsson, Denzel George, Nils Botold, Brayden Parker, Erik Persson","Jämtland Basket|13,22,23,7,9",0,Keaston Willis,7,Brayden Parker,1,3,1,0,1,1.0,3.0
Jämtland Basket,"André Jonsson Lorentsson, Denzel George, Nils Botold, Brayden Parker, Erik Persson","Jämtland Basket|13,22,23,7,9",25,Michael Christmas,7,Brayden Parker,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Pierre Hampton, Dallion Johnson, Benjamin Middlebrooks, Zachary Harvey, Nathan Dawit","Norrköping Dolphins|15,23,34,88,94",34,Benjamin Middlebrooks,22,LaDarien Griffin,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, Hugo Waldeck, Denzel George, Michael Christmas, Samari Curtis","Jämtland Basket|0,12,22,25,41",3,Adam Johansson,7,Brayden Parker,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Pierre Hampton, LaDarien Griffin, Zachary Harvey, Nathan Dawit","Norrköping Dolphins|15,22,88,94",88,Zachary Harvey,21,Hugo Bergström,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Pierre Hampton, LaDarien Griffin, Zachary Harvey, Nathan Dawit","Norrköping Dolphins|15,22,88,94",15,Pierre Hampton,34,Benjamin Middlebrooks,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, Hugo Waldeck, Denzel George, Michael Christmas, Samari Curtis","Jämtland Basket|0,12,22,25,41",22,Denzel George,13,André Jonsson Lorentsson,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Hugo Waldeck, Denzel George, Michael Christmas, Samari Curtis, Erik Persson","Jämtland Basket|12,22,25,41,9",9,Erik Persson,22,Denzel George,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Jacob Hadi, Pierre Hampton, LaDarien Griffin","Norrköping Dolphins|13,15,22",21,Hugo Bergström,13,Jacob Hadi,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Hugo Waldeck, Denzel George, Nils Botold, Michael Christmas, Adam Johansson, Brayden Parker","Jämtland Basket|12,22,23,25,3,7",3,Adam Johansson,25,Michael Christmas,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Niklas Larsson, Henrik Jädersten, Peter Stümer, Lukas Friberg, Melker Delryd","Uppsala Basket|13,3,4,5,8",5,Lukas Friberg,8,Melker Delryd,1,3,1,0,1,1.0,3.0
Nässjö Basket,"Tyler Patterson, Steven Strong Jr, Dartaye Ruffin, Josef Fahrenholtz, Mio Hjalmarsson","Nässjö Basket|11,2,21,24,3",2,Steven Strong Jr,11,Tyler Patterson,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Max Andersson, Olle Stümer, Henrik Jädersten, Peter Stümer, Melker Delryd","Uppsala Basket|2,27,3,4,8",27,Olle Stümer,8,Melker Delryd,1,3,1,0,1,1.0,3.0
Nässjö Basket,"Mirko Djeric, Tyler Patterson, Abdou Medjedoub, Anton Lindqvist, Mio Hjalmarsson","Nässjö Basket|1,11,17,20,3",3,Mio Hjalmarsson,11,Tyler Patterson,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Niklas Larsson, Max Andersson, Henrik Jädersten, Lukas Friberg, Melker Delryd","Uppsala Basket|13,2,3,5,8",13,Niklas Larsson,3,Henrik Jädersten,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Niklas Larsson, Åke Swahn, Max Andersson, Henrik Jädersten, Peter Stümer","Uppsala Basket|13,17,2,3,4",2,Max Andersson,4,Peter Stümer,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Niklas Larsson, Åke Swahn, Peter Stümer, Lukas Friberg, Melker Delryd","Uppsala Basket|13,17,4,5,8",5,Lukas Friberg,4,Peter Stümer,1,3,1,0,1,1.0,3.0
Högsbo Basket,"Amen Jenkins Cheeseman, Isaiah Hill, Mario Drazic, Anes Zekovic","Högsbo Basket|0,1,11,6",None,Player None,6,Anes Zekovic,1,3,1,0,1,1.0,3.0
Högsbo Basket,"Tony Vitali, Jesper Hallberg, Anes Zekovic, Alexander Karras","Högsbo Basket|22,5,6,7",None,Player None,7,Alexander Karras,1,3,1,0,1,1.0,3.0
Högsbo Basket,"Tony Vitali, Jesper Hallberg, Anes Zekovic, Alexander Karras","Högsbo Basket|22,5,6,7",6,Anes Zekovic,7,Alexander Karras,1,3,1,0,1,1.0,3.0
Köping Stars,"Rickard Rietz, Marreon Jamar Jackson, Dragos Andrei Diculescu, Sekou Sylla, Oliver Cupan","Köping Stars|11,3,31,5,6",3,Marreon Jamar Jackson,31,Dragos Andrei Diculescu,1,3,1,0,1,1.0,3.0
Högsbo Basket,"Amen Jenkins Cheeseman, Isaiah Hill, Anes Zekovic, Jan Tratnik","Högsbo Basket|0,1,6,9",None,Player None,6,Anes Zekovic,1,3,1,0,1,1.0,3.0
Köping Stars,"Romello White, Rickard Rietz, Marreon Jamar Jackson, Dragos Andrei Diculescu, Romeo Myrthil","Köping Stars|0,11,3,31,7",31,Dragos Andrei Diculescu,11,Rickard Rietz,1,3,1,0,1,1.0,3.0
Högsbo Basket,"Amen Jenkins Cheeseman, Isaiah Hill, Tony Vitali, Alexander Karras","Högsbo Basket|0,1,22,7",None,Player None,1,Isaiah Hill,1,3,1,0,1,1.0,3.0
Köping Stars,"Rickard Rietz, Marreon Jamar Jackson, Dragos Andrei Diculescu, Sekou Sylla, Romeo Myrthil","Köping Stars|11,3,31,5,7",31,Dragos Andrei Diculescu,3,Marreon Jamar Jackson,1,3,1,0,1,1.0,3.0
Högsbo Basket,"Amen Jenkins Cheeseman, Jesper Hallberg, Alexander Karras, Jan Tratnik","Högsbo Basket|0,5,7,9",9,Jan Tratnik,5,Jesper Hallberg,1,3,1,0,1,1.0,3.0
Högsbo Basket,"Amen Jenkins Cheeseman, Anes Zekovic, Alexander Karras, Jan Tratnik","Högsbo Basket|0,6,7,9",7,Alexander Karras,0,Amen Jenkins Cheeseman,1,3,1,0,1,1.0,3.0
Köping Stars,"Romello White, Marreon Jamar Jackson, Dragos Andrei Diculescu, Sekou Sylla, Oliver Cupan","Köping Stars|0,3,31,5,6",31,Dragos Andrei Diculescu,6,Oliver Cupan,1,3,1,0,1,1.0,3.0
Köping Stars,"Romello White, Marreon Jamar Jackson, Dragos Andrei Diculescu, Sekou Sylla, Oliver Cupan","Köping Stars|0,3,31,5,6",3,Marreon Jamar Jackson,31,Dragos Andrei Diculescu,1,3,1,0,1,1.0,3.0
Umeå Basket,"Adam Rask, Alexander Yemane, Melker Lindblom, Emanuel Lundmark, Isak Andersson","Umeå Basket|11,17,2,7,9",7,Emanuel Lundmark,11,Adam Rask,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Tim Schüberg, Jacob Hadi, Hugo Bergström, LaDarien Griffin, Sebastian Forsling","Norrköping Dolphins|0,13,21,22,25",0,Tim Schüberg,21,Hugo Bergström,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Tim Schüberg, Jacob Hadi, Hugo Bergström, LaDarien Griffin, Sebastian Forsling","Norrköping Dolphins|0,13,21,22,25",0,Tim Schüberg,13,Jacob Hadi,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Hugo Bergström, LaDarien Griffin, Dallion Johnson, Benjamin Middlebrooks, Zachary Harvey","Norrköping Dolphins|21,22,23,34,88",34,Benjamin Middlebrooks,23,Dallion Johnson,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Hugo Bergström, LaDarien Griffin, Dallion Johnson, Benjamin Middlebrooks, Zachary Harvey","Norrköping Dolphins|21,22,23,34,88",22,LaDarien Griffin,88,Zachary Harvey,1,3,1,0,1,1.0,3.0
Umeå Basket,"William Christopher Dunston Jr, Melker Lindblom, Emanuel Lundmark, Basem Abdulkader, Isak Andersson","Umeå Basket|12,2,7,8,9",9,Isak Andersson,2,Melker Lindblom,1,3,1,0,1,1.0,3.0
Umeå Basket,"Adam Rask, William Christopher Dunston Jr, Melker Lindblom, Emanuel Lundmark, Basem Abdulkader","Umeå Basket|11,12,2,7,8",11,Adam Rask,2,Melker Lindblom,1,3,1,0,1,1.0,3.0
Umeå Basket,"William Christopher Dunston Jr, Malte Eriksson, Duko Bos, Basem Abdulkader, Isak Andersson","Umeå Basket|12,15,22,8,9",15,Malte Eriksson,1,Isac Åhnstrand,1,3,1,0,1,1.0,3.0
Umeå Basket,"William Christopher Dunston Jr, Malte Eriksson, Duko Bos, Basem Abdulkader, Isak Andersson","Umeå Basket|12,15,22,8,9",1,Isac Åhnstrand,2,Melker Lindblom,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Pierre Hampton, Hugo Bergström, Benjamin Middlebrooks, Zachary Harvey, Mahrcus Forlini","Norrköping Dolphins|15,21,34,88,9",25,Sebastian Forsling,13,Jacob Hadi,1,3,1,0,1,1.0,3.0
Umeå Basket,"William Christopher Dunston Jr, Malte Eriksson, Duko Bos, Basem Abdulkader, Isak Andersson","Umeå Basket|12,15,22,8,9",1,Isac Åhnstrand,12,William Christopher Dunston Jr,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Tim Schüberg, Pierre Hampton, Dallion Johnson, Benjamin Middlebrooks, Zachary Harvey, Mahrcus Forlini","Norrköping Dolphins|0,15,23,34,88,9",23,Dallion Johnson,34,Benjamin Middlebrooks,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, Denzel George, Michael Christmas, Adam Johansson, Brayden Parker","Jämtland Basket|0,22,25,3,7",22,Denzel George,0,Keaston Willis,1,3,1,0,1,1.0,3.0
Södertälje BBK,"Mason Daniel Madsen, Mattias Herlitz, Carren Deroyce Wilson JR, Ibrahim Magassa, Nicholas Spires","Södertälje BBK|10,12,2,3,30",30,Nicholas Spires,10,Mason Daniel Madsen,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, André Jonsson Lorentsson, Nils Botold, Samari Curtis, Brayden Parker","Jämtland Basket|0,13,23,41,7",23,Nils Botold,13,André Jonsson Lorentsson,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, André Jonsson Lorentsson, Denzel George, Nils Botold, Erik Persson","Jämtland Basket|0,13,22,23,9",23,Nils Botold,9,Erik Persson,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, André Jonsson Lorentsson, Denzel George, Brayden Parker, Erik Persson","Jämtland Basket|0,13,22,7,9",7,Brayden Parker,13,André Jonsson Lorentsson,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, Denzel George, Michael Christmas, Adam Johansson, Brayden Parker","Jämtland Basket|0,22,25,3,7",25,Michael Christmas,7,Brayden Parker,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, Denzel George, Michael Christmas, Adam Johansson, Brayden Parker","Jämtland Basket|0,22,25,3,7",0,Keaston Willis,22,Denzel George,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, Denzel George, Nils Botold, Michael Christmas, Samari Curtis","Jämtland Basket|0,22,23,25,41",0,Keaston Willis,23,Nils Botold,1,3,1,0,1,1.0,3.0
Södertälje BBK,"Mason Daniel Madsen, Ayanfeoluwa Amoran, Carren Deroyce Wilson JR, Nicholas Spires, Oliver Gehrke","Södertälje BBK|10,11,2,30,31",10,Mason Daniel Madsen,31,Oliver Gehrke,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, André Jonsson Lorentsson, Denzel George, Michael Christmas, Adam Johansson","Jämtland Basket|0,13,22,25,3",0,Keaston Willis,3,Adam Johansson,1,3,1,0,1,1.0,3.0
Södertälje BBK,"Elias Desport, Mason Daniel Madsen, Mattias Herlitz, Ibrahim Magassa, Oliver Gehrke","Södertälje BBK|0,10,12,3,31",0,Elias Desport,10,Mason Daniel Madsen,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, André Jonsson Lorentsson, Nils Botold, Michael Christmas, Samari Curtis","Jämtland Basket|0,13,23,25,41",41,Samari Curtis,13,André Jonsson Lorentsson,1,3,1,0,1,1.0,3.0
Södertälje BBK,"Elias Desport, Mason Daniel Madsen, Mattias Herlitz, Ibrahim Magassa, Oliver Gehrke","Södertälje BBK|0,10,12,3,31",12,Mattias Herlitz,10,Mason Daniel Madsen,1,3,1,0,1,1.0,3.0
Jämtland Basket,"André Jonsson Lorentsson, Nils Botold, Samari Curtis, Brayden Parker, Erik Persson","Jämtland Basket|13,23,41,7,9",41,Samari Curtis,13,André Jonsson Lorentsson,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, Hugo Waldeck, André Jonsson Lorentsson, Jonatan Boberg, Denzel George","Jämtland Basket|0,12,13,2,22",0,Keaston Willis,13,André Jonsson Lorentsson,1,3,1,0,1,1.0,3.0
Södertälje BBK,"Elias Desport, Mattias Herlitz, Lucas Veller, Ibrahim Magassa, Noel Karlsson Rask","Södertälje BBK|0,12,16,3,5",12,Mattias Herlitz,16,Lucas Veller,1,3,1,0,1,1.0,3.0
Borås Basket,"Ali Sow, Oskar Palmquist, AJ Clayton, John Brändmark, Fredrik Andersson","Borås Basket|1,2,23,66,8",6,William Guténius,0,KJ Jenkins,1,3,1,0,1,1.0,3.0
BC Luleå,"Harry Hassler, Robert Carpenter, Sergey Sepman, Daniel Hansson, Gustav Hansson","BC Luleå|13,21,3,6,7",21,Robert Carpenter,3,Sergey Sepman,1,3,1,0,1,1.0,3.0
Högsbo Basket,"Amen Jenkins Cheeseman, Mario Drazic, Jesper Hallberg, Anes Zekovic, Lukas Lindgren Widmark, Jan Tratnik","Högsbo Basket|0,11,5,6,8,9",None,Player None,6,Anes Zekovic,1,3,1,0,1,1.0,3.0
BC Luleå,"Tobias Sjöberg, Felix Broström, Robert Carpenter, Daniel Hansson, Gustav Hansson","BC Luleå|15,17,21,6,7",7,Gustav Hansson,6,Daniel Hansson,1,3,1,0,1,1.0,3.0
BC Luleå,"Harry Hassler, Robert Carpenter, Sergey Sepman, Daniel Hansson, Gustav Hansson","BC Luleå|13,21,3,6,7",6,Daniel Hansson,13,Harry Hassler,1,3,1,0,1,1.0,3.0
BC Luleå,"Harry Hassler, Robert Carpenter, Sergey Sepman, Daniel Hansson, Gustav Hansson","BC Luleå|13,21,3,6,7",3,Sergey Sepman,7,Gustav Hansson,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Tim Schüberg, Pierre Hampton, Hugo Bergström, Dallion Johnson, Benjamin Middlebrooks","Norrköping Dolphins|0,15,21,23,34",0,Tim Schüberg,23,Dallion Johnson,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Tim Schüberg, Pierre Hampton, Hugo Bergström, Dallion Johnson, Benjamin Middlebrooks","Norrköping Dolphins|0,15,21,23,34",21,Hugo Bergström,23,Dallion Johnson,1,3,1,0,1,1.0,3.0
Nässjö Basket,"Mirko Djeric, Tyler Patterson, Mass Jonsson Samateh, Dartaye Ruffin, Josef Fahrenholtz","Nässjö Basket|1,11,12,21,24",24,Josef Fahrenholtz,1,Mirko Djeric,1,3,1,0,1,1.0,3.0
Nässjö Basket,"Mirko Djeric, Tyler Patterson, Richard Mendes, Dartaye Ruffin, Mio Hjalmarsson","Nässjö Basket|1,11,15,21,3",1,Mirko Djeric,15,Richard Mendes,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Pierre Hampton, Hugo Bergström, LaDarien Griffin, Dallion Johnson, Benjamin Middlebrooks","Norrköping Dolphins|15,21,22,23,34",21,Hugo Bergström,34,Benjamin Middlebrooks,1,3,1,0,1,1.0,3.0
Nässjö Basket,"Mirko Djeric, Tyler Patterson, Mass Jonsson Samateh, Abdou Medjedoub, Josef Fahrenholtz","Nässjö Basket|1,11,12,17,24",12,Mass Jonsson Samateh,24,Josef Fahrenholtz,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Tim Schüberg, Pierre Hampton, LaDarien Griffin, Dallion Johnson, Benjamin Middlebrooks","Norrköping Dolphins|0,15,22,23,34",34,Benjamin Middlebrooks,23,Dallion Johnson,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Tim Schüberg, Pierre Hampton, LaDarien Griffin, Dallion Johnson, Nathan Dawit","Norrköping Dolphins|0,15,22,23,94",94,Nathan Dawit,15,Pierre Hampton,1,3,1,0,1,1.0,3.0
Nässjö Basket,"Mirko Djeric, Tyler Patterson, Richard Mendes, Abdou Medjedoub, Mio Hjalmarsson","Nässjö Basket|1,11,15,17,3",17,Abdou Medjedoub,3,Mio Hjalmarsson,1,3,1,0,1,1.0,3.0
Norrköping Dolphins,"Tim Schüberg, Pierre Hampton, LaDarien Griffin, Dallion Johnson, Benjamin Middlebrooks","Norrköping Dolphins|0,15,22,23,34",34,Benjamin Middlebrooks,22,LaDarien Griffin,1,3,1,0,1,1.0,3.0
Borås Basket,"Ali Sow, Justin Vander Baan, Oskar Palmquist, AJ Clayton, Fredrik Andersson","Borås Basket|1,18,2,23,8",18,Justin Vander Baan,8,Fredrik Andersson,1,3,1,0,1,1.0,3.0
Borås Basket,"KJ Jenkins, AJ Clayton, Ludvig Johansson, William Guténius, John Brändmark","Borås Basket|0,23,4,6,66",66,John Brändmark,4,Ludvig Johansson,1,3,1,0,1,1.0,3.0
Sloga Uppsala,"Axel Nordström, Jonathan Ninkingira, Dragan Damjanovic, Milos Bajic, Alan Zekovic","Sloga Uppsala|10,12,13,4,6",6,Alan Zekovic,10,Axel Nordström,1,3,1,0,1,1.0,3.0
Borås Basket,"KJ Jenkins, Oskar Palmquist, AJ Clayton, Ludvig Johansson, William Guténius","Borås Basket|0,2,23,4,6",4,Ludvig Johansson,6,William Guténius,1,3,1,0,1,1.0,3.0
Borås Basket,"KJ Jenkins, Ali Sow, Oskar Palmquist, AJ Clayton, William Guténius","Borås Basket|0,1,2,23,6",1,Ali Sow,6,William Guténius,1,3,1,0,1,1.0,3.0
Sloga Uppsala,"Richie Springs, Marko Dujkovic, Markeith Browning II, Johan Crafoord, Milos Bajic","Sloga Uppsala|2,22,3,33,4",3,Markeith Browning II,33,Johan Crafoord,1,3,1,0,1,1.0,3.0
Borås Basket,"KJ Jenkins, Ali Sow, Justin Vander Baan, Oskar Palmquist, William Guténius","Borås Basket|0,1,18,2,6",2,Oskar Palmquist,1,Ali Sow,1,3,1,0,1,1.0,3.0
Borås Basket,"KJ Jenkins, AJ Clayton, Ludvig Johansson, William Guténius, John Brändmark","Borås Basket|0,23,4,6,66",4,Ludvig Johansson,6,William Guténius,1,3,1,0,1,1.0,3.0
Borås Basket,"KJ Jenkins, Justin Vander Baan, Ludvig Johansson, William Guténius, John Brändmark","Borås Basket|0,18,4,6,66",4,Ludvig Johansson,0,KJ Jenkins,1,3,1,0,1,1.0,3.0
Södertälje BBK,"Mason Daniel Madsen, Mattias Herlitz, Carren Deroyce Wilson JR, Ibrahim Magassa, Nicholas Spires","Södertälje BBK|10,12,2,3,30",2,Carren Deroyce Wilson JR,10,Mason Daniel Madsen,1,3,1,0,1,1.0,3.0
Södertälje BBK,"Elias Desport, Ayanfeoluwa Amoran, Carren Deroyce Wilson JR, Ibrahim Magassa, Lukas Novakovic","Södertälje BBK|0,11,2,3,6",6,Lukas Novakovic,3,Ibrahim Magassa,1,3,1,0,1,1.0,3.0
Köping Stars,"Romello White, John Pålsson, Marreon Jamar Jackson, Sekou Sylla, Oliver Cupan","Köping Stars|0,2,3,5,6",3,Marreon Jamar Jackson,2,John Pålsson,1,3,1,0,1,1.0,3.0
Köping Stars,"Romello White, Marreon Jamar Jackson, Sekou Sylla, Oliver Cupan, Romeo Myrthil","Köping Stars|0,3,5,6,7",6,Oliver Cupan,7,Romeo Myrthil,1,3,1,0,1,1.0,3.0
Södertälje BBK,"Mason Daniel Madsen, Carren Deroyce Wilson JR, Ibrahim Magassa, Nicholas Spires, Lukas Novakovic","Södertälje BBK|10,2,3,30,6",2,Carren Deroyce Wilson JR,3,Ibrahim Magassa,1,3,1,0,1,1.0,3.0
Södertälje BBK,"Elias Desport, Mason Daniel Madsen, Mattias Herlitz, Ibrahim Magassa, Oliver Gehrke","Södertälje BBK|0,10,12,3,31",3,Ibrahim Magassa,10,Mason Daniel Madsen,1,3,1,0,1,1.0,3.0
Umeå Basket,"William Christopher Dunston Jr, Duko Bos, Emanuel Lundmark, Basem Abdulkader, Isak Andersson","Umeå Basket|12,22,7,8,9",7,Emanuel Lundmark,12,William Christopher Dunston Jr,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, Nils Botold, Michael Christmas, Adam Johansson, Brayden Parker","Jämtland Basket|0,23,25,3,7",25,Michael Christmas,7,Brayden Parker,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Denzel George, Michael Christmas, Adam Johansson, Samari Curtis, Brayden Parker","Jämtland Basket|22,25,3,41,7",41,Samari Curtis,7,Brayden Parker,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, André Jonsson Lorentsson, Denzel George, Samari Curtis, Erik Persson","Jämtland Basket|0,13,22,41,9",41,Samari Curtis,0,Keaston Willis,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, André Jonsson Lorentsson, Denzel George, Samari Curtis, Erik Persson","Jämtland Basket|0,13,22,41,9",0,Keaston Willis,13,André Jonsson Lorentsson,1,3,1,0,1,1.0,3.0
Umeå Basket,"Isac Åhnstrand, Adam Rask, William Christopher Dunston Jr, Duko Bos, Basem Abdulkader","Umeå Basket|1,11,12,22,8",11,Adam Rask,12,William Christopher Dunston Jr,1,3,1,0,1,1.0,3.0
Umeå Basket,"Adam Rask, William Christopher Dunston Jr, Alexander Yemane, Duko Bos, Basem Abdulkader","Umeå Basket|11,12,17,22,8",8,Basem Abdulkader,22,Duko Bos,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, Nils Botold, Michael Christmas, Adam Johansson, Brayden Parker","Jämtland Basket|0,23,25,3,7",3,Adam Johansson,23,Nils Botold,1,3,1,0,1,1.0,3.0
Umeå Basket,"Isac Åhnstrand, Adam Rask, William Christopher Dunston Jr, Duko Bos, Basem Abdulkader","Umeå Basket|1,11,12,22,8",1,Isac Åhnstrand,8,Basem Abdulkader,1,3,1,0,1,1.0,3.0
Umeå Basket,"Isac Åhnstrand, Adam Rask, William Christopher Dunston Jr, Emanuel Lundmark, Isak Andersson","Umeå Basket|1,11,12,7,9",12,William Christopher Dunston Jr,1,Isac Åhnstrand,1,3,1,0,1,1.0,3.0
Jämtland Basket,"Keaston Willis, Denzel George, Michael Christmas, Brayden Parker, Erik Persson","Jämtland Basket|0,22,25,7,9",0,Keaston Willis,9,Erik Persson,1,3,1,0,1,1.0,3.0
Umeå Basket,"William Christopher Dunston Jr, Emanuel Lundmark, Basem Abdulkader, Isak Andersson","Umeå Basket|12,7,8,9",7,Emanuel Lundmark,8,Basem Abdulkader,1,3,1,0,1,1.0,3.0
Borås Basket,"Ali Sow, Justin Vander Baan, Oskar Palmquist, AJ Clayton, John Brändmark","Borås Basket|1,18,2,23,66",23,AJ Clayton,66,John Brändmark,1,3,1,0,1,1.0,3.0
Borås Basket,"KJ Jenkins, Ali Sow, Justin Vander Baan, William Guténius, John Brändmark","Borås Basket|0,1,18,6,66",6,William Guténius,0,KJ Jenkins,1,3,1,0,1,1.0,3.0
Borås Basket,"KJ Jenkins, Justin Vander Baan, Ludvig Johansson, William Guténius, Fredrik Andersson","Borås Basket|0,18,4,6,8",4,Ludvig Johansson,8,Fredrik Andersson,1,3,1,0,1,1.0,3.0
Högsbo Basket,"Isaiah Hill, Tony Vitali, Anes Zekovic, Alexander Karras","Högsbo Basket|1,22,6,7",22,Tony Vitali,1,Isaiah Hill,1,3,1,0,1,1.0,3.0
Borås Basket,"KJ Jenkins, Oskar Palmquist, AJ Clayton, Ludvig Johansson, William Guténius","Borås Basket|0,2,23,4,6",6,William Guténius,23,AJ Clayton,1,3,1,0,1,1.0,3.0
Borås Basket,"KJ Jenkins, Ali Sow, Justin Vander Baan, William Guténius, Andreas Person","Borås Basket|0,1,18,6,9",0,KJ Jenkins,1,Ali Sow,1,3,1,0,1,1.0,3.0
Högsbo Basket,"Amen Jenkins Cheeseman, Tony Vitali, Alexander Karras, Jan Tratnik","Högsbo Basket|0,22,7,9",0,Amen Jenkins Cheeseman,7,Alexander Karras,1,3,1,0,1,1.0,3.0
Borås Basket,"Ali Sow, Justin Vander Baan, AJ Clayton, John Brändmark, Fredrik Andersson","Borås Basket|1,18,23,66,8",8,Fredrik Andersson,23,AJ Clayton,1,3,1,0,1,1.0,3.0
Högsbo Basket,"Amen Jenkins Cheeseman, Jesper Hallberg, Anes Zekovic, Alexander Karras","Högsbo Basket|0,5,6,7",5,Jesper Hallberg,7,Alexander Karras,1,3,1,0,1,1.0,3.0
Högsbo Basket,"Amen Jenkins Cheeseman, Jesper Hallberg, Anes Zekovic, Alexander Karras","Högsbo Basket|0,5,6,7",None,Player None,5,Jesper Hallberg,1,3,1,0,1,1.0,3.0
Borås Basket,"KJ Jenkins, AJ Clayton, Ludvig Johansson, William Guténius, Andreas Person","Borås Basket|0,23,4,6,9",23,AJ Clayton,9,Andreas Person,1,3,1,0,1,1.0,3.0
Borås Basket,"KJ Jenkins, AJ Clayton, Ludvig Johansson, William Guténius, Andreas Person","Borås Basket|0,23,4,6,9",4,Ludvig Johansson,0,KJ Jenkins,1,3,1,0,1,1.0,3.0
Borås Basket,"Ali Sow, Filip Larsson, Justin Vander Baan, Albin Ringheim, John Brändmark","Borås Basket|1,14,18,52,66",1,Ali Sow,14,Filip Larsson,1,3,1,0,1,1.0,3.0
Uppsala Basket,"Vilhelm Bodingh, Niklas Larsson, Henrik Jädersten, Peter Stümer, Lukas Friberg","Uppsala Basket|1,13,3,4,5",4,Peter Stümer,5,Lukas Friberg,1,3,1,0,1,1.0,3.0
Södertälje BBK,"Elias Desport, Mason Daniel Madsen, Carren Deroyce Wilson JR, Oliver Gehrke, Lukas Novakovic","Södertälje BBK|0,10,2,31,6",0,Elias Desport,31,Oliver Gehrke,1,3,1,0,1,1.0,3.0
Södertälje BBK,"Elias Desport, Mason Daniel Madsen, Carren Deroyce Wilson JR, Oliver Gehrke, Lukas Novakovic","Södertälje BBK|0,10,2,31,6",0,Elias Desport,6,Lukas Novakovic,1,3,1,0,1,1.0,3.0
Södertälje BBK,"Mason Daniel Madsen, Ayanfeoluwa Amoran, Carren Deroyce Wilson JR, Ibrahim Magassa, Nicholas Spires","Södertälje BBK|10,11,2,3,30",2,Carren Deroyce Wilson JR,30,Nicholas Spires,1,3,1,0,1,1.0,3.0
