Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
Cheshire Phoenix,"Patrick Robinson, Jaxon Brenchley, Matthew Zona, Frankie Policelli, Damiri Lindo","Cheshire Phoenix|13,23,24,5,9",13,Patrick Robinson,24,Matthew Zona,3,7,1,2,2,1.5,3.5
Leicester Riders,"Aaron Menzies, Donald Carey Jr, Raequan Battle, Travis Evee, Emmanuel Akot","Leicester Riders|12,13,21,3,9",3,Travis Evee,21,Raequan Battle,3,7,1,2,2,1.5,3.5
Cheshire Phoenix,"Michael Diggins, Jaxon Brenchley, Laquincy Rideau, Damiri Lindo, Skyler White","Cheshire Phoenix|2,23,3,9,99",23,Jaxon Brenchley,2,Michael Diggins,3,7,1,2,3,1.0,2.33
Bristol Flyers,"Joseph Anderson, William Yoakum, Zachary Anderson, Darnell Brodie, Cameron Holden","Bristol Flyers|22,3,4,51,7",7,Cameron Holden,3,William Yoakum,3,7,1,2,2,1.5,3.5
Manchester Basketball,"Patrick Smith Jr, Kayne Henry, Max Jones, Gabriel Osbuhein, Kaiyem Cleary","Manchester Basketball|0,13,2,3,9",3,Gabriel Osbuhein,0,Patrick Smith Jr,3,7,1,2,2,1.5,3.5
Manchester Basketball,"Patrick Smith Jr, Max Jones, Oluwaseyi Adetukasi, Matthew Nicholson, Kaiyem Cleary","Manchester Basketball|0,2,22,34,9",0,Patrick Smith Jr,9,Kaiyem Cleary,3,7,1,2,3,1.0,2.33
Manchester Basketball,"Patrick Smith Jr, Max Jones, Oluwaseyi Adetukasi, Matthew Nicholson, Kaiyem Cleary","Manchester Basketball|0,2,22,34,9",2,Max Jones,9,Kaiyem Cleary,3,7,1,2,3,1.0,2.33
Caledonia Gladiators,"Charles Jet Speelman, Matthew Ragsdale, Ethan Wright, Lloyd Alvin Bryan Jr, Kyle Jimenez","Caledonia Gladiators|22,24,40,56,6",56,Lloyd Alvin Bryan Jr,24,Matthew Ragsdale,3,7,1,2,1,3.0,7.0
Bristol Flyers,"Owen Mccormack, Joseph Anderson, William Yoakum, Zachary Anderson, Cameron Holden","Bristol Flyers|13,22,3,4,7",22,Joseph Anderson,3,William Yoakum,3,7,1,2,2,1.5,3.5
Surrey 89ers,"Isiah Small, Tyrin Lawrence, Kino Lily Jr, Michael Graham, Ronald Polite Iii","Surrey 89ers|0,10,12,21,7",7,Ronald Polite Iii,0,Isiah Small,3,7,1,2,2,1.5,3.5
Leicester Riders,"Olutomiwa Sulaiman, Aaron Menzies, Spencer Johnson, Raequan Battle, Travis Evee","Leicester Riders|10,12,20,21,3",3,Travis Evee,10,Olutomiwa Sulaiman,3,7,1,2,1,3.0,7.0
Surrey 89ers,"Kino Lily Jr, Tayo Ogedengbe, Nedas Cholevinskas, Haydn Ling, Ronald Polite Iii","Surrey 89ers|12,15,17,55,7",12,Kino Lily Jr,7,Ronald Polite Iii,3,7,1,2,3,1.0,2.33
Surrey 89ers,"Isiah Small, Tyrin Lawrence, Kino Lily Jr, Timothy Nwanko, Ronald Polite Iii","Surrey 89ers|0,10,12,19,7",7,Ronald Polite Iii,10,Tyrin Lawrence,3,7,1,2,2,1.5,3.5
Surrey 89ers,"Isiah Small, Tyrin Lawrence, Kino Lily Jr, Michael Graham, Ronald Polite Iii","Surrey 89ers|0,10,12,21,7",12,Kino Lily Jr,0,Isiah Small,3,7,1,2,1,3.0,7.0
Caledonia Gladiators,"Daniel Carr, Charles Jet Speelman, Matthew Ragsdale, Kyle Jimenez, Fraser Malcolm","Caledonia Gladiators|14,22,24,6,7",6,Kyle Jimenez,22,Charles Jet Speelman,3,7,1,2,1,3.0,7.0
Bristol Flyers,"Owen Mccormack, Joseph Anderson, William Yoakum, Darnell Brodie, Cameron Holden","Bristol Flyers|13,22,3,51,7",7,Cameron Holden,51,Darnell Brodie,3,6,0,3,3,1.0,2.0
Bristol Flyers,"Owen Mccormack, Joseph Anderson, William Yoakum, Zachary Anderson, Cameron Holden","Bristol Flyers|13,22,3,4,7",7,Cameron Holden,22,Joseph Anderson,2,6,2,0,2,1.0,3.0
Cheshire Phoenix,"Patrick Robinson, Jaxon Brenchley, Laquincy Rideau, Frankie Policelli, Skyler White","Cheshire Phoenix|13,23,3,5,99",23,Jaxon Brenchley,99,Skyler White,2,6,2,0,2,1.0,3.0
Manchester Basketball,"Jordan Johnson, Max Jones, Oluwaseyi Adetukasi, Zak Irvin, Kaiyem Cleary","Manchester Basketball|11,2,22,7,9",11,Jordan Johnson,2,Max Jones,2,6,2,0,2,1.0,3.0
Cheshire Phoenix,"Tobias Cameron, Patrick Robinson, Michael Diggins, Jaxon Brenchley, Skyler White","Cheshire Phoenix|11,13,2,23,99",11,Tobias Cameron,23,Jaxon Brenchley,2,6,2,0,2,1.0,3.0
