country,league,season,scraped_at,Player,player_url,player_name,height,position,age,GP,EFF,MPG,PPG,RPG,ORB,DRB,APG,BPG,SPG,PF,FTA,FTM,FT_pct,2PA,2PM,2P_pct,3PA,3PM,3P_pct,TO,team,team_abbrev,team_url
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:30.228567,Galletto Juan 182-PG-29,https://basketball.eurobasket.com/player/Galletto-Juan/271738,Juan Galletto,182,PG,29,8,11.0,21.4,13.9,2.6,0.5,2.1,1.6,0.1,0.8,1.8,5.1,3.3,64.7,7.3,4.0,54.8,3.4,0.9,26.5,1.8,Felipe Anton,FELI,https://basketball.eurobasket.com/team/EB-Felipe-Anton-de-La-Palma/70750
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:30.537713,Galve Joaquim 184-PG-32,https://basketball.eurobasket.com/player/Galve-Joaquim/334430,Joaquim Galve,184,PG,32,3,3.0,14.0,7.7,0.7,0.0,0.7,1.0,0.0,0.7,1.3,1.3,1.3,100.0,1.0,0.7,70.0,5.0,1.7,34.0,1.7,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:30.942884,Galvez Samuel -22,https://basketball.eurobasket.com/player/Galvez-Samuel/601824,Samuel Galvez,,,,11,14.2,35.1,16.6,4.3,0.9,3.4,4.8,0.0,1.8,2.6,4.8,3.4,70.8,7.9,4.2,53.2,7.4,1.6,21.6,3.3,Adesavi,ADES,https://basketball.eurobasket.com/team/Adesavi-San-Vicente/4411
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:31.291680,Galvez Victor -22,https://basketball.eurobasket.com/player/Galvez-Victor/601825,Victor Galvez,,,,7,15.7,34.0,11.1,6.4,2.4,4.0,2.1,0.3,2.4,2.1,3.7,2.7,73.0,8.0,3.6,45.0,1.1,0.4,36.4,2.1,Adesavi,ADES,https://basketball.eurobasket.com/team/Adesavi-San-Vicente/4411
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:31.617353,Gamez Mario 177-PG-23,https://basketball.eurobasket.com/player/Gamez-Mario/530778,Mario Gamez,177,PG,23,12,8.3,21.3,7.5,2.4,0.4,2.0,4.4,0.1,1.2,1.3,1.1,1.0,90.9,1.5,0.8,53.3,6.3,1.7,27.0,2.0,Melilla,MELI,https://basketball.eurobasket.com/team/Melilla-Sport-Capital-Enrique-Soler/11960
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:31.965749,Gandara Eduardo -20,https://basketball.eurobasket.com/player/Gandara-Eduardo/699781,Eduardo Gandara,,,,11,11.1,19.5,10.5,5.0,1.6,3.4,1.9,0.3,2.1,3.8,3.7,2.0,54.1,6.4,4.0,62.5,1.5,0.2,13.3,2.4,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:32.308194,Gandarillas Esteban,https://basketball.eurobasket.com/player/Gandarillas-Esteban/701102,Esteban Gandarillas,,,,11,7.1,23.9,6.9,3.3,0.7,2.5,1.8,0.0,1.7,2.2,4.2,2.3,54.8,4.4,1.6,36.4,2.0,0.5,25.0,2.4,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:32.639625,Gandol Eric,https://basketball.eurobasket.com/player/Gandol-Eric/797381,Eric Gandol,,,,12,2.4,11.8,3.3,1.6,0.6,1.0,0.3,0.1,0.8,1.3,0.9,0.6,66.7,2.0,1.1,55.0,1.3,0.2,15.4,1.1,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:33.211678,Garces Uriel,https://basketball.eurobasket.com/player/Garces-Uriel/804060,Uriel Garces,,,,1,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Andujar SKA,ANDU,https://basketball.eurobasket.com/team/SKA-Logistik-CB-Andujar/1281
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:33.671465,Garcia Alejandro,https://basketball.eurobasket.com/player/Garcia-Alejandro/797854,Alejandro Garcia,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,Oh!Tels ULB,OH!T,https://basketball.eurobasket.com/team/OhTels-Union-Linense-de-Baloncesto/2778
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:34.065492,Garcia Alejandro 198-F/C-25,https://basketball.eurobasket.com/player/Garcia-Alejandro/367105,Alejandro Garcia,198,F/C,25,12,6.8,19.5,4.4,4.8,1.1,3.7,1.0,0.3,0.5,1.2,0.9,0.4,44.4,3.6,2.0,55.6,0.7,0.0,0.0,1.1,Oh!Tels ULB,OH!T,https://basketball.eurobasket.com/team/OhTels-Union-Linense-de-Baloncesto/2778
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:34.439949,Garcia Alejandro 196-F-24,https://basketball.eurobasket.com/player/Garcia-Alejandro/683701,Alejandro Garcia,196,F,24,11,4.8,24.2,7.3,3.9,1.4,2.5,1.5,0.5,1.0,2.7,1.4,0.6,42.9,4.8,2.6,54.2,3.5,0.5,14.3,1.6,Oh!Tels ULB,OH!T,https://basketball.eurobasket.com/team/OhTels-Union-Linense-de-Baloncesto/2778
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:34.843546,Garcia Alfonso 175-PG-26,https://basketball.eurobasket.com/player/Garcia-Alfonso/466933,Alfonso Garcia,175,PG,26,12,2.6,15.6,4.7,0.8,0.3,0.4,1.4,0.0,0.5,0.6,1.4,1.3,92.9,2.5,0.7,28.0,3.1,0.7,22.6,1.2,Cantbasket,CANT,https://basketball.eurobasket.com/team/De-Morro-Fino-Cantbasket-04/15857
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:35.240513,Garcia Ander -22,https://basketball.eurobasket.com/player/Garcia-Ander/666990,Ander Garcia,,,,11,7.8,23.7,4.0,5.5,1.1,4.4,1.5,0.4,0.9,1.5,1.5,1.1,73.3,2.6,1.2,46.2,0.6,0.2,33.3,1.9,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:35.631213,Garcia Andres,https://basketball.eurobasket.com/player/Garcia-Andres/797822,Andres Garcia,,,,11,2.6,6.5,1.0,1.8,0.7,1.1,0.2,0.0,0.1,0.2,0.2,0.2,100.0,0.4,0.3,75.0,0.3,0.1,33.3,0.1,Motril,MOTR,https://basketball.eurobasket.com/team/Molina-Olea-CB-Costa-Motril/5732
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:36.026375,Garcia Antonio 195-PF-31,https://basketball.eurobasket.com/player/Garcia-Antonio/623404,Antonio Garcia,195,PF,31,9,3.3,19.2,3.7,4.2,0.6,3.7,1.1,0.1,0.3,2.7,0.3,0.3,100.0,1.6,0.7,43.8,3.0,0.7,23.3,0.7,Jorge Juan,JORG,https://basketball.eurobasket.com/team/CB-Jorge-Juan-Tartaros-Gonz-Castello-Novelda/67329
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:36.424773,Garcia Asier 206-C/F-47,https://basketball.eurobasket.com/player/Garcia-Asier/255,Asier Garcia,206,C/F,47,12,1.1,12.9,3.7,1.2,0.5,0.7,0.6,0.0,0.6,2.8,1.1,0.4,36.4,2.2,1.3,59.1,1.3,0.3,23.1,0.6,Ardoi,ARDO,https://basketball.eurobasket.com/team/Megacalzado-Ardoi/17451
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:36.946303,Garcia Bernardo 183-PG-33,https://basketball.eurobasket.com/player/Garcia-Bernardo/219943,Bernardo Garcia,183,PG,33,11,13.9,26.5,12.3,3.5,0.9,2.6,3.3,0.2,1.4,2.4,4.3,3.6,83.7,3.8,1.7,44.7,4.9,1.7,34.7,2.0,Algeciras,ALGE,https://basketball.eurobasket.com/team/Damex-UDEA-Algeciras/2337
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:37.368548,Garcia Carlos 190-F-25,https://basketball.eurobasket.com/player/Garcia-Carlos/586031,Carlos Garcia,190,F,25,11,8.7,22.2,10.1,4.4,1.3,3.1,1.8,0.0,1.8,3.7,3.5,2.1,60.0,3.8,1.8,47.4,3.9,1.5,38.5,2.5,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:38.199438,Garcia Dario,https://basketball.eurobasket.com/player/Garcia-Dario/776414,Dario Garcia,,,,6,-0.3,6.5,1.0,1.0,0.3,0.7,0.2,0.2,0.0,1.3,1.0,0.7,70.0,0.5,0.2,40.0,1.2,0.0,0.0,0.2,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:39.096559,Garcia David 202-F-27,https://basketball.eurobasket.com/player/Garcia-David/517779,David Garcia,202,F,27,12,6.8,23.8,9.7,5.0,1.8,3.3,1.6,0.3,0.5,2.4,2.1,1.1,52.4,5.0,2.4,48.0,4.4,1.3,29.5,2.8,Dist.Olimpico,DIST,https://basketball.eurobasket.com/team/Cesur-Distrito-Olimpico-Madrid/13365
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:39.461558,Garcia David -F/C-23,https://basketball.eurobasket.com/player/Garcia-David/585902,David Garcia,,,,6,9.0,17.8,10.3,4.0,2.0,2.0,1.5,0.0,1.5,2.3,4.2,2.0,47.6,8.8,4.2,47.7,0.5,0.0,0.0,1.7,Dist.Olimpico,DIST,https://basketball.eurobasket.com/team/Cesur-Distrito-Olimpico-Madrid/13365
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:39.867290,Garcia Diego,https://basketball.eurobasket.com/player/Garcia-Diego/797856,Diego Garcia,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:40.305589,Garcia Diego 192-SG-26,https://basketball.eurobasket.com/player/Garcia-Diego/486446,Diego Garcia,192,SG,26,11,15.3,30.3,15.8,5.5,2.0,3.5,1.8,0.3,1.3,1.8,4.8,3.0,62.5,5.3,3.0,56.6,7.9,2.3,29.1,1.7,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:40.707966,Garcia Eduardo,https://basketball.eurobasket.com/player/Garcia-Eduardo/797315,Eduardo Garcia,,,,12,0.3,6.4,0.8,1.0,0.3,0.7,0.3,0.0,0.1,1.3,0.5,0.1,20.0,0.7,0.3,42.9,0.0,0.0,0.0,0.2,Mensajero,MENS,https://basketball.eurobasket.com/team/CD-Mensajero-Beloncesto/73078
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:41.132346,Garcia Francisco,https://basketball.eurobasket.com/player/Garcia-Francisco/798677,Francisco Garcia,,,,8,1.8,8.9,3.0,1.0,0.0,1.0,0.3,0.0,0.5,1.4,0.5,0.5,100.0,1.3,0.5,38.5,1.3,0.5,38.5,0.3,Almeria,ALME,https://basketball.eurobasket.com/team/Ecoculture-CB-Almeria/10248
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:41.559372,Garcia Gabriel,https://basketball.eurobasket.com/player/Garcia-Gabriel/798006,Gabriel Garcia,,,,6,9.2,22.2,9.0,3.3,0.2,3.2,3.3,0.0,1.2,2.7,1.5,0.8,53.3,2.2,0.8,36.4,5.2,2.2,42.3,1.8,Montemar,MONT,https://basketball.eurobasket.com/team/CA-Montemar-Alicante/73085
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:42.186069,Garcia Guillem 196-G-22,https://basketball.eurobasket.com/player/Garcia-Guillem/655230,Guillem Garcia,196,G,22,11,17.5,27.2,13.5,8.3,2.9,5.4,1.6,0.5,1.1,2.5,2.5,1.9,76.0,5.5,3.1,56.4,4.5,1.8,40.0,1.5,Picken Claret,PICK,https://basketball.eurobasket.com/team/Picken-Claret-Valencia/18600
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:42.602766,Garcia Guillem,https://basketball.eurobasket.com/player/Garcia-Guillem/768190,Guillem Garcia,,,,11,5.1,17.7,7.1,4.3,1.4,2.9,2.5,0.2,1.9,3.2,2.9,1.5,51.7,5.0,2.1,42.0,1.3,0.5,38.5,3.9,Picken Claret,PICK,https://basketball.eurobasket.com/team/Picken-Claret-Valencia/18600
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:43.052614,Garcia Gustavo,https://basketball.eurobasket.com/player/Garcia-Gustavo/812043,Gustavo Garcia,,,,3,18.3,31.0,15.3,5.0,0.0,5.0,2.7,0.0,2.7,1.7,1.7,1.3,76.5,6.7,4.0,59.7,5.7,2.0,35.1,2.0,Montemar,MONT,https://basketball.eurobasket.com/team/CA-Montemar-Alicante/73085
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:43.614798,Garcia Iker,https://basketball.eurobasket.com/player/Garcia-Iker/760208,Iker Garcia,,,,11,1.8,21.0,5.9,2.2,0.8,1.4,1.2,0.0,0.3,1.7,1.3,0.6,46.2,2.7,0.7,25.9,5.1,1.3,25.5,0.7,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:44.162155,Garcia Ivan,https://basketball.eurobasket.com/player/Garcia-Ivan/732670,Ivan Garcia,,,,8,-0.6,4.3,0.8,0.0,0.0,0.0,0.0,0.0,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.3,37.5,0.4,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:44.564571,Garcia Javier -25,https://basketball.eurobasket.com/player/Garcia-Javier/711213,Javier Garcia,,,,11,3.4,14.8,4.1,0.9,0.5,0.4,1.3,0.0,0.9,1.2,0.5,0.4,80.0,0.6,0.4,66.7,3.3,1.0,30.3,0.5,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:45.104198,Garcia Joan,https://basketball.eurobasket.com/player/Garcia-Joan/808297,Joan Garcia,,,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adesavi,ADES,https://basketball.eurobasket.com/team/Adesavi-San-Vicente/4411
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:45.486186,Garcia Joaquin,https://basketball.eurobasket.com/player/Garcia-Joaquin/760227,Joaquin Garcia,,,,12,14.9,28.6,13.5,5.9,2.5,3.4,3.3,0.1,1.9,2.9,4.6,3.4,73.9,6.0,3.2,53.3,5.0,1.3,26.0,2.8,El Pinar,EL P,https://basketball.eurobasket.com/team/CD-Colegio-El-Pinar/61020
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:45.865502,Garcia Jordan,https://basketball.eurobasket.com/player/Garcia-Jordan/802065,Jordan Garcia,,,,6,-0.7,4.2,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.2,66.7,0.7,0.0,0.0,0.0,Benidorm,BENI,https://basketball.eurobasket.com/team/Servigroup-Benidorm/14551
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:46.241359,Garcia Jorge 203-C/F-49,https://basketball.eurobasket.com/player/Garcia-Jorge/10285,Jorge Garcia,203,C/F,49,11,15.8,27.3,15.6,8.4,1.5,6.8,2.1,0.1,0.5,1.9,3.0,2.4,80.0,7.8,3.6,46.2,5.5,2.0,36.4,3.6,Montemar,MONT,https://basketball.eurobasket.com/team/CA-Montemar-Alicante/73085
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:46.606195,Garcia Jorge -18,https://basketball.eurobasket.com/player/Garcia-Jorge/735384,Jorge Garcia,,,,11,8.8,21.3,7.1,5.0,2.2,2.8,0.6,0.1,0.6,1.4,2.4,1.6,66.7,4.6,2.5,54.3,1.1,0.2,18.2,1.2,Montemar,MONT,https://basketball.eurobasket.com/team/CA-Montemar-Alicante/73085
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:46.984236,Garcia Jose,https://basketball.eurobasket.com/player/Garcia-Jose/517556,Jose Garcia,,,,2,-2.5,18.0,1.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.5,50.0,1.5,0.5,33.3,2.0,0.0,0.0,1.0,Fuengirola,FUEN,https://basketball.eurobasket.com/team/CB-Salliver-Fuengirola-Higueron/59036
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:47.361091,Garcia Jose Manuel 180-PG-34,https://basketball.eurobasket.com/player/Garcia-Jose-Manuel/664341,Manuel Garcia Jose,180,PG,34,10,2.0,14.7,4.5,1.3,0.5,0.8,1.4,0.1,0.9,2.7,0.6,0.3,50.0,3.0,0.9,30.0,2.6,0.8,30.8,0.9,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:47.707209,Garcia Luca,https://basketball.eurobasket.com/player/Garcia-Luca/741396,Luca Garcia,,,,9,2.2,20.3,6.2,4.9,2.0,2.9,1.7,0.2,0.7,3.1,2.3,0.7,30.4,6.4,2.1,32.8,2.3,0.4,17.4,2.2,Castello B,CAST,https://basketball.eurobasket.com/team/Amics-Castello-B-team/55831
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:48.082729,Garcia Lucas,https://basketball.eurobasket.com/player/Garcia-Lucas/797265,Lucas Garcia,,,,11,-0.1,10.2,3.3,1.0,0.2,0.8,0.5,0.0,0.5,1.9,0.2,0.2,100.0,0.6,0.2,33.3,3.6,0.9,25.0,0.4,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:48.477692,Garcia Luis,https://basketball.eurobasket.com/player/Garcia-Luis/779343,Luis Garcia,,,,2,1.5,3.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,100.0,0.0,0.0,0.0,0.0,Culleredo,CULL,https://basketball.eurobasket.com/team/Traumacor-Culleredo/31297
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:48.865279,Garcia Luis,https://basketball.eurobasket.com/player/Garcia-Luis/797261,Luis Garcia,,,,11,3.0,21.7,3.0,4.5,2.8,1.6,0.6,0.0,0.5,3.4,0.5,0.1,20.0,3.1,1.5,48.4,0.1,0.0,0.0,0.7,Culleredo,CULL,https://basketball.eurobasket.com/team/Traumacor-Culleredo/31297
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:49.239566,Garcia Manuel,https://basketball.eurobasket.com/player/Garcia-Manuel/752388,Manuel Garcia,,,,2,-1.5,12.0,2.5,0.5,0.0,0.5,0.5,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.5,50.0,3.5,0.5,14.3,0.5,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:49.613048,Garcia Marc 185-G-25,https://basketball.eurobasket.com/player/Garcia-Marc/442121,Marc Garcia,185,G,25,12,12.5,25.8,12.4,3.8,0.8,2.9,4.0,0.1,1.8,2.6,4.0,2.3,57.5,5.9,3.2,54.2,5.5,1.3,23.6,2.4,Mataro Parc,MATA,https://basketball.eurobasket.com/team/Mataro-Parc-Boet/31295
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:49.966340,Garcia Marc,https://basketball.eurobasket.com/player/Garcia-Marc/797353,Marc Garcia,,,,11,7.3,16.9,6.4,3.5,1.0,2.5,0.8,0.3,1.5,2.3,1.3,0.7,53.8,4.5,2.5,55.6,0.5,0.2,40.0,1.2,Mataro Parc,MATA,https://basketball.eurobasket.com/team/Mataro-Parc-Boet/31295
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:50.356101,Garcia Marc,https://basketball.eurobasket.com/player/Garcia-Marc/797372,Marc Garcia,,,,12,5.3,21.3,7.8,2.5,0.6,1.9,1.7,0.1,1.2,2.3,1.8,1.2,66.7,4.7,2.4,51.1,3.0,0.6,20.0,2.8,Mataro Parc,MATA,https://basketball.eurobasket.com/team/Mataro-Parc-Boet/31295
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:50.729253,Garcia Mario 195-PF-25,https://basketball.eurobasket.com/player/Garcia-Mario/667273,Mario Garcia,195,PF,25,10,9.4,16.1,4.6,4.9,1.2,3.7,1.5,0.2,1.4,1.1,1.3,0.8,61.5,2.4,1.3,54.2,1.3,0.4,30.8,1.0,Huelva Com.,HUEL,https://basketball.eurobasket.com/team/Huelva-Comercio-LRI21-Viridis/2006
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:51.093330,Garcia Martin,https://basketball.eurobasket.com/player/Garcia-Martin/752617,Martin Garcia,,,,2,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:51.475558,Garcia Miguel 184-PG-24,https://basketball.eurobasket.com/player/Garcia-Miguel/541503,Miguel Garcia,184,PG,24,8,-1.5,19.5,1.6,3.1,0.9,2.3,2.1,0.0,0.9,1.5,0.3,0.0,0.0,4.1,0.6,14.6,2.1,0.1,4.8,2.5,Aldaia,ALDA,https://basketball.eurobasket.com/team/Cemalu-Aldaia/31303
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:51.814324,Garcia Oscar,https://basketball.eurobasket.com/player/Garcia-Oscar/798675,Oscar Garcia,,,,9,2.0,10.3,2.7,0.9,0.3,0.6,0.3,0.1,0.2,0.4,1.4,0.8,57.1,2.0,0.8,40.0,0.4,0.1,25.0,0.7,Almeria,ALME,https://basketball.eurobasket.com/team/Ecoculture-CB-Almeria/10248
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:52.189202,Garcia Pablo 178-PG-20,https://basketball.eurobasket.com/player/Garcia-Pablo/674724,Pablo Garcia,178,PG,20,7,7.9,16.6,6.9,2.1,0.3,1.9,2.9,0.1,1.3,1.6,3.7,2.4,64.9,4.0,2.0,50.0,1.3,0.1,7.7,2.9,Paterna,PATE,https://basketball.eurobasket.com/team/Topsurface-Nou-Basquet-Paterna/11986
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:52.577872,Garcia Pau,https://basketball.eurobasket.com/player/Garcia-Pau/802059,Pau Garcia,,,,1,-1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Morvedre,MORV,https://basketball.eurobasket.com/team/Club-Basquet-Morvedre/70745
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:53.158113,Garcia Pol,https://basketball.eurobasket.com/player/Garcia-Pol/770083,Pol Garcia,,,,2,1.5,7.0,1.0,1.5,0.0,1.5,1.0,0.0,0.0,0.5,1.0,1.0,100.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:53.577829,Garcia Rodrigo,https://basketball.eurobasket.com/player/Garcia-Rodrigo/768221,Rodrigo Garcia,,,,2,-5.5,7.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.5,33.3,2.0,0.0,0.0,2.5,Godella,GODE,https://basketball.eurobasket.com/team/Ricasa-Godella/70743
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:53.982121,Garcia Gazquez David 180-PG-32,https://basketball.eurobasket.com/player/Garcia-Gazquez-David/335597,David Garcia Gazquez,180,PG,32,5,7.2,29.6,8.0,4.6,1.2,3.4,5.0,0.0,1.6,2.6,4.4,2.6,59.1,5.2,1.8,34.6,3.4,0.6,17.6,5.0,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:54.386779,Garcia-Casarrubios Daniel 208-C-22,https://basketball.eurobasket.com/player/Garcia-Casarrubios-Daniel/590303,Daniel Garcia-Casarrubios,208,C,22,8,12.1,26.3,12.0,6.1,2.4,3.8,0.9,1.1,0.4,2.9,3.6,1.8,50.0,8.9,5.1,57.3,0.0,0.0,0.0,2.5,Dist.Olimpico,DIST,https://basketball.eurobasket.com/team/Cesur-Distrito-Olimpico-Madrid/13365
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:54.754660,Garcia-larrache Jaime,https://basketball.eurobasket.com/player/Garcia-larrache-Jaime/770087,Jaime Garcia-larrache,,,,11,5.5,21.2,3.8,5.5,1.8,3.7,2.0,0.1,1.0,2.2,2.5,0.6,24.0,2.1,0.6,28.6,2.7,0.6,22.2,1.5,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:55.131122,Garcia-Larrache Luis 196-F-23,https://basketball.eurobasket.com/player/Garcia-Larrache-Luis/626483,Luis Garcia-Larrache,196,F,23,12,10.2,21.8,9.0,3.3,0.7,2.7,2.6,0.4,1.5,3.2,3.6,2.8,77.8,3.2,1.8,56.3,2.3,0.8,34.8,2.4,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:55.490240,Garcia-Quilez Alvaro 193-SG-26,https://basketball.eurobasket.com/player/Garcia-Quilez-Alvaro/468356,Alvaro Garcia-Quilez,193,SG,26,12,10.4,19.8,8.3,4.5,1.7,2.8,0.5,0.1,1.1,1.7,2.6,2.0,76.9,4.7,2.8,59.6,0.8,0.3,37.5,0.9,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:55.876498,Garrett-Brown Tyren 188-PG,https://basketball.eurobasket.com/player/Garrett-Brown-Tyren/405222,Tyren Garrett-Brown,188,PG,,12,1.6,18.8,4.4,1.8,0.6,1.2,0.9,0.0,0.3,0.6,1.7,1.1,64.7,3.5,1.2,34.3,1.3,0.3,23.1,2.7,Moraleja,MORA,https://basketball.eurobasket.com/team/Hache-Publicidad-Moraleja/67319
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:56.293099,Garrido Albert 188-G-21,https://basketball.eurobasket.com/player/Garrido-Albert/623554,Albert Garrido,188,G,21,12,13.8,32.8,12.7,2.3,0.0,2.3,3.5,0.1,2.5,1.8,3.8,2.6,68.4,4.8,2.7,56.3,5.3,1.6,30.2,1.0,Avenida,AVEN,https://basketball.eurobasket.com/team/Perfumerias-Avenida-Xoborg-Salamanca/70754
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:56.723298,Garrido Bruno,https://basketball.eurobasket.com/player/Garrido-Bruno/797982,Bruno Garrido,,,,11,9.0,29.1,10.2,4.7,0.5,4.2,2.0,0.3,0.8,3.2,2.3,1.7,73.9,3.6,1.4,38.9,5.9,1.9,32.2,1.3,Fuenlabrada 2,FUEN,https://basketball.eurobasket.com/team/Flexicar-Fuenlabrada-Madrid-2nd-team/1995
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:57.193687,Garrido Fernando 191-SG-22,https://basketball.eurobasket.com/player/Garrido-Fernando/552965,Fernando Garrido,191,SG,22,3,-1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:57.619735,Garrido Francisco,https://basketball.eurobasket.com/player/Garrido-Francisco/797828,Francisco Garrido,,,,12,3.1,14.7,3.5,3.3,1.3,1.9,0.3,0.4,0.7,2.5,1.0,0.3,30.0,3.3,1.6,48.5,0.2,0.0,0.0,0.8,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:49:58.043563,Garrido Marc -21,https://basketball.eurobasket.com/player/Garrido-Marc/712128,Marc Garrido,,,,10,2.8,13.0,3.5,1.2,0.8,0.4,2.2,0.1,0.3,2.2,1.3,0.9,69.2,2.1,1.0,47.6,0.7,0.2,28.6,1.3,,,
Spain,Tercera FEB,2025-2026,2026-01-10T22:50:32.534194,Garzon David 194-G/F-25,https://basketball.eurobasket.com/player/Garzon-David/503289,David Garzon,194,G/F,25,10,6.9,23.8,8.6,4.5,1.4,3.1,0.3,0.1,0.9,1.9,3.5,2.0,57.1,5.7,2.4,42.1,2.8,0.6,21.4,0.8,Motril,MOTR,https://basketball.eurobasket.com/team/Molina-Olea-CB-Costa-Motril/5732
